customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8039-EQPIM,Female,1,No,Yes,66,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.987500481117415,149.55,No
0668-OGMHD,Female,0,No,Yes,33,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,One year,No,Mailed check,31.891621891721847,522.95,No
7483-IQWIB,Female,0,Yes,No,32,Yes,No phone service,No,No,Yes,Yes,No internet service,Yes,No,Two year,Yes,Credit card (automatic),37.42354779420214,7303.05,No
3914-FDRHP,Female,0,No,Yes,45,No,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Electronic check,42.868215081341695,908.55,Yes
2558-BUOZZ,Male,1,Yes,No,44,Yes,No phone service,No,Yes,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,91.68307568795836,825.1,No
4377-VDHYI,Female,1,Yes,No,18,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),27.187992097924543,4234.15,Yes
0394-YONDK,Male,0,No,No,14,Yes,No,DSL,No,Yes,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,53.48476456375152,4664.15,Yes
0363-SVHYR,Male,1,No,No,65,No,No phone service,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),109.84402399446417,1397.65,Yes
4194-FJARJ,Female,1,No,Yes,38,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,One year,No,Electronic check,74.1951024768689,2724.25,Yes
2903-YYTBW,Male,1,No,No,17,No,Yes,No,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,44.932404665772836,1859.2,Yes
8821-XNHVZ,Male,1,No,Yes,69,No,Yes,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),114.43415779627114,53.15,No
8008-OTEZX,Female,0,No,Yes,58,No,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,42.803747142852586,411.6,Yes
1790-NESIO,Male,0,No,Yes,31,Yes,Yes,No,Yes,No,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),109.21251193739809,6330.4,Yes
4163-HFTUK,Male,1,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,91.18985219826284,1269.6,No
7245-JMTTQ,Male,1,No,No,39,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),92.67236421435801,1451.6,Yes
8544-JNBOX,Male,1,Yes,Yes,26,Yes,Yes,No,Yes,No,No internet service,No,No internet service,No internet service,Two year,Yes,Electronic check,95.12640149936242,2799,No
7120-RFMVS,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,69.16021586174952,2683.2,No
9547-ITEFG,Male,0,No,Yes,38,Yes,No,No,Yes,Yes,No,No internet service,Yes,Yes,One year,No,Electronic check,100.1151619632682,49.95,No
3709-OIJEA,Male,1,Yes,Yes,55,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),102.28740632412527,981.45,No
8706-HRADD,Male,0,No,No,12,No,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No,One year,Yes,Credit card (automatic),54.47891552844977,20.6,Yes
8152-VETUR,Female,1,Yes,Yes,55,Yes,No,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,58.48462408074572,2847.4,Yes
3474-BAFSJ,Female,0,Yes,Yes,65,No,No,No,No internet service,No internet service,No,No internet service,No internet service,Yes,One year,No,Credit card (automatic),107.5700502131721,711.95,Yes
4255-DDUOU,Female,1,Yes,Yes,55,No,Yes,DSL,Yes,No,No internet service,Yes,No internet service,No,Two year,Yes,Credit card (automatic),70.98529067316719,2681.15,No
4115-UMJFQ,Male,0,No,Yes,27,Yes,Yes,No,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,105.37782134215784,990.9,No
2398-YPMUR,Male,0,Yes,Yes,63,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),81.24033090665964,3306.85,No
8204-YJCLA,Male,0,Yes,No,70,No,Yes,No,No,No,No,Yes,No internet service,No,Two year,No,Credit card (automatic),77.90355955327877,6219.6,Yes
6627-CFOSN,Female,1,Yes,Yes,63,No,Yes,No,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),21.363585804425117,164.6,No
2105-PHWON,Female,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),46.17838698299535,6263.8,Yes
2903-YYTBW,Female,1,Yes,No,40,No,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,68.70679351368298,482.8,Yes
7459-IMVYU,Male,0,No,Yes,40,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,No,Electronic check,77.27537579953744,693.3,No
1092-GANHU,Female,0,Yes,No,3,No,No phone service,No,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),81.60867016457378,786.3,No
5797-APWZC,Female,1,Yes,Yes,56,No,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Two year,No,Mailed check,90.23039391366751,6306.5,No
1205-WNWPJ,Male,0,Yes,Yes,29,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No,No,Two year,Yes,Mailed check,84.20145994551,4261.2,No
9342-VNIMQ,Female,1,No,No,45,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,103.53195909327793,2816.65,No
6635-CPNUN,Male,1,Yes,Yes,55,No,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,No,Mailed check,47.9447694601951,346.45,Yes
3099-OONVS,Female,1,Yes,Yes,30,No,No,No,No,Yes,No internet service,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),82.72778355942219,6705.7,Yes
7675-OZCZG,Male,1,Yes,No,6,No,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,23.391531176725266,863.1,No
3914-FDRHP,Male,0,Yes,No,53,Yes,No,No,Yes,Yes,Yes,No internet service,No,Yes,One year,Yes,Electronic check,66.5091027708638,661.55,No
7426-WEIJX,Male,0,No,Yes,7,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),45.1873130781652,826,No
3088-LHEFH,Male,1,Yes,No,54,No,No,No,Yes,No,Yes,Yes,No internet service,Yes,One year,No,Mailed check,56.529158403616954,224.5,Yes
7943-RQCHR,Male,0,Yes,Yes,68,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),53.89360655237839,2807.1,Yes
8630-FJLIB,Female,0,Yes,No,43,No,No,No,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,24.323283053840093,2911.5,Yes
1163-VIPRI,Male,1,Yes,Yes,12,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),65.14790297551323,156.85,Yes
7404-JLKQG,Male,0,No,No,19,No,No,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,One year,No,Electronic check,118.21024344315111,1723.95,No
3620-MWJNE,Male,1,Yes,No,31,No,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),48.2930737120666,5485.5,Yes
6124-ACRHJ,Male,0,Yes,No,59,No,Yes,No,Yes,Yes,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),92.2326701526592,4859.95,Yes
8107-KNCIM,Female,0,No,No,49,No,No phone service,No,No internet service,No,Yes,No,No internet service,Yes,Two year,No,Credit card (automatic),73.30272765950377,4555.2,No
5919-TMRGD,Male,1,Yes,No,26,No,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),50.935142703413106,6130.85,No
9929-PLVPA,Female,0,Yes,No,24,Yes,No,No,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),27.255509569438328,7719.5,Yes
6128-AQBMT,Male,0,Yes,No,51,Yes,No,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),39.94371902690385,5538.8,No
9603-OAIHC,Male,1,No,No,67,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,One year,No,Credit card (automatic),96.82628071876951,4164.4,No
0487-CRLZF,Female,0,Yes,No,20,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,46.291527830573855,7210.85,No
2279-AXJJK,Female,1,No,Yes,17,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,32.75239948239124,371.4,Yes
1834-ABKHQ,Female,0,No,No,38,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Mailed check,51.54548321629765,106.85,Yes
5533-RJFTJ,Male,1,No,Yes,14,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,76.94631669888287,979.5,No
2333-KWEWW,Female,1,No,No,52,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),88.9480480111449,546.95,No
0426-TIRNE,Male,1,No,Yes,37,No,No,No,No internet service,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),57.180166115442795,6350.5,Yes
5482-NUPNA,Female,1,No,Yes,47,No,No phone service,DSL,No,No internet service,No internet service,No,No internet service,Yes,Two year,No,Electronic check,68.31378928637407,2555.05,Yes
7730-IUTDZ,Female,1,No,No,51,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,63.96912754936288,1588.75,No
5514-YQENT,Male,0,Yes,No,71,Yes,No phone service,No,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),19.1548366673044,1328.15,No
2293-IJWPS,Female,0,Yes,Yes,27,No,No phone service,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,58.00784772301275,1078.75,Yes
7009-LGECI,Female,1,No,Yes,15,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),77.27564092229424,1023.95,No
3916-NRPAP,Male,0,No,No,15,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,One year,No,Mailed check,75.52944399978398,80.05,Yes
8903-XEBGX,Male,1,No,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,Yes,One year,No,Electronic check,93.6016396125918,2443.3,No
2580-ATZSQ,Male,0,No,No,16,No,Yes,DSL,No,Yes,No,Yes,No,No internet service,One year,No,Electronic check,85.62277899875154,1597.05,Yes
8679-LZBMD,Female,0,No,Yes,72,No,No,No,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),46.06908311017345,801.3,No
7729-JTEEC,Female,1,No,No,51,No,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No,Two year,No,Credit card (automatic),43.94218899167574,99.95,Yes
4237-CLSMM,Female,1,Yes,No,11,Yes,No phone service,No,No,No,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),64.89625070537514,164.6,No
4291-SHSBH,Female,0,Yes,No,47,Yes,No,DSL,No,Yes,No,No internet service,Yes,Yes,One year,Yes,Mailed check,91.91345160602631,2879.9,No
7787-BNTZM,Female,0,No,No,21,No,Yes,No,No,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,27.67964431088442,1379.6,No
7508-SMHXL,Male,1,No,No,48,Yes,No phone service,No,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,113.55682159513432,135.2,No
7233-IOQNP,Female,0,No,Yes,51,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),72.83688893249638,5742.9,Yes
7868-TMWMZ,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),49.04404369081682,6692.65,No
6901-GOGZG,Female,1,No,No,65,No,No,No,No internet service,No,No,No,No internet service,No internet service,Two year,No,Credit card (automatic),87.93581870358331,2868.05,Yes
0731-EBJQB,Male,0,Yes,No,63,Yes,Yes,No,No internet service,No,No,No internet service,No,No internet service,Two year,Yes,Mailed check,22.74494453243173,695.05,Yes
7880-XSOJX,Female,1,Yes,Yes,7,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,One year,No,Credit card (automatic),66.93189003619781,3260.1,No
5781-BKHOP,Female,1,Yes,No,24,No,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Two year,Yes,Credit card (automatic),67.08994957011281,5124.6,Yes
5232-NXPAY,Male,1,No,Yes,65,No,No,No,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.52851613338971,1062.1,No
7190-XHTWJ,Female,0,No,No,72,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),102.40747550215926,295.65,Yes
2573-GYRUU,Male,0,Yes,Yes,72,No,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),98.32961792736555,6448.05,No
5989-PGKJB,Female,1,Yes,Yes,69,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,33.59960564259775,178.5,No
2081-KJSQF,Female,1,Yes,No,50,No,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),54.81464300311944,62.25,Yes
2984-TBYKU,Male,0,Yes,Yes,52,Yes,No phone service,No,No internet service,No internet service,No,Yes,No,No,Two year,Yes,Mailed check,28.343170441404236,502.85,Yes
9633-DENPU,Female,0,No,No,14,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),103.53518006233928,5958.85,No
3125-RAHBV,Male,0,Yes,Yes,49,Yes,No,No,No internet service,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),50.743670426738404,3242.5,Yes
5989-OMNJE,Female,1,No,No,70,Yes,No phone service,No,No internet service,No,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,62.4012889396941,20.25,No
1919-RTPQD,Female,1,Yes,No,37,No,No,No,Yes,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.79913097706693,6375.2,No
0379-DJQHR,Female,0,No,No,39,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,49.407614654727574,518.75,Yes
6127-ISGTU,Female,0,Yes,Yes,65,No,Yes,No,No internet service,No internet service,No,Yes,No,No,One year,No,Electronic check,93.3538765017332,842.9,No
4452-ROHMO,Female,0,No,No,38,No,No phone service,No,Yes,No,No internet service,No,No,No,One year,No,Electronic check,93.38040653507223,720.45,Yes
7103-IPXPJ,Female,1,No,No,16,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,One year,Yes,Electronic check,70.28771113329722,1497.9,No
5871-DGTXZ,Female,1,No,No,6,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,84.34050340729459,6549.45,No
4673-KKSLS,Male,0,Yes,Yes,38,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),69.67215133447465,3541.4,No
7799-DSEWS,Female,0,No,No,67,No,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,21.12321559894136,1270.55,Yes
5893-PYOLZ,Female,1,Yes,Yes,34,No,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),24.883646529558213,347.25,No
1355-KUSBG,Female,1,No,Yes,50,No,Yes,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),56.81592723603955,71,No
4056-QHXHZ,Male,0,No,Yes,46,Yes,No phone service,DSL,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,93.59950904215361,45.85,Yes
3244-DCJWY,Male,0,Yes,No,35,No,No,No,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,110.02923592750167,1317.95,No
2018-PZKMU,Female,0,No,No,63,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),21.235684687348638,7133.45,Yes
9809-IMGCQ,Female,1,No,Yes,12,No,No,No,Yes,No,No internet service,Yes,No,Yes,One year,No,Credit card (automatic),55.2370202950241,2096.1,Yes
7993-NQLJE,Female,0,Yes,No,17,No,No,Fiber optic,Yes,No internet service,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),40.7401348296993,4492.9,Yes
7677-SJJJK,Male,1,No,No,20,No,No,Fiber optic,No,No internet service,No,Yes,No internet service,No,Month-to-month,No,Mailed check,100.17813075712891,2989.6,No
4718-DHSMV,Female,1,No,Yes,64,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,103.26979853779143,645.8,Yes
5075-JSDKI,Male,0,No,Yes,7,No,No phone service,No,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),38.994091203035474,605.9,No
7089-IVVAZ,Female,0,No,No,47,Yes,No phone service,DSL,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,89.68813897020465,1083.7,Yes
2234-XADUH,Male,1,Yes,Yes,42,Yes,No phone service,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,91.79148174879357,6215.35,No
0670-KDOMA,Male,0,No,No,52,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,36.04429852664832,5846.65,Yes
8760-ZRHKE,Female,1,No,Yes,26,No,Yes,DSL,Yes,No,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,61.83643965932769,1051.9,Yes
8844-TONUD,Female,0,No,No,18,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),80.59394944710186,957.1,Yes
4317-VTEOA,Female,0,No,No,22,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,One year,No,Bank transfer (automatic),20.869693996726188,2809.05,No
2969-VAPYH,Female,0,No,Yes,49,No,Yes,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,One year,No,Electronic check,58.911479221111215,78.65,Yes
7892-QVYKW,Female,0,No,No,50,No,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.82330241123588,3625.2,No
8414-OOEEL,Female,1,No,No,42,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,72.71059836264916,3662.25,No
3811-VBYBZ,Female,1,No,Yes,50,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),102.96321713782595,326.65,No
9033-EOXWV,Male,1,Yes,No,68,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,70.98777083191675,3741.85,No
9027-YFHQJ,Female,0,Yes,No,40,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.866351418972737,257,No
1136-XGEQU,Female,1,Yes,No,71,Yes,No,No,No internet service,No,No,Yes,No internet service,No,Two year,No,Electronic check,21.230553182477514,780.25,No
1498-DQNRX,Male,1,Yes,Yes,10,Yes,No phone service,DSL,No,Yes,No internet service,No,Yes,No internet service,One year,No,Credit card (automatic),79.103066163367,5645.8,Yes
6086-ESGRL,Female,1,No,Yes,51,No,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,No,Mailed check,51.212146631824055,128.6,Yes
0727-BMPLR,Female,0,No,Yes,22,Yes,Yes,No,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),75.80298359892521,4388.4,No
2522-WLNSF,Female,1,Yes,Yes,48,No,No,No,No,Yes,No,No,No internet service,No,Two year,Yes,Credit card (automatic),34.69552944605675,332.45,No
0218-QNVAS,Female,0,Yes,Yes,37,No,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,One year,No,Credit card (automatic),96.32466646002923,1373.05,Yes
2725-KXXWT,Male,0,Yes,No,46,No,No phone service,DSL,No,Yes,No,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),104.75233042622357,454.05,Yes
9943-VSZUV,Male,1,No,No,71,Yes,Yes,No,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),107.61717300953181,6306.5,No
4826-TZEVA,Female,0,No,No,6,No,No phone service,DSL,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),48.809496177550805,141.5,Yes
5846-NEQVZ,Female,1,Yes,Yes,65,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,Yes,Two year,No,Electronic check,84.65390444628554,1655.35,No
3915-ODIYG,Male,1,Yes,No,61,No,Yes,No,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,46.29375990659115,3266,Yes
9108-EJFJP,Female,1,Yes,Yes,28,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),94.90706049156364,3375.9,Yes
9117-SHLZX,Male,1,Yes,No,37,Yes,No phone service,DSL,No,Yes,No,No internet service,Yes,No,One year,No,Mailed check,30.36276272374552,3023.85,Yes
1587-FKLZB,Male,1,Yes,Yes,32,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,One year,No,Mailed check,94.9078635176767,6733.15,Yes
3842-IYKUE,Male,0,No,No,28,No,No phone service,No,No internet service,Yes,No,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),62.442728085185244,3597.5,Yes
8089-UZWLX,Female,1,Yes,No,22,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,104.23272378877057,973.1,No
0383-CLDDA,Female,0,No,Yes,2,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No internet service,No,Two year,No,Electronic check,92.51255142860772,1156.1,No
0089-IIQKO,Female,1,Yes,No,44,No,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No,Two year,No,Credit card (automatic),56.090223889996736,1057.55,Yes
2187-LZGPL,Male,1,Yes,No,7,No,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No,One year,No,Mailed check,109.05568812872548,1612.2,No
3629-ZNKXA,Female,1,No,Yes,28,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,Yes,Two year,No,Credit card (automatic),46.72538249716869,392.65,No
8100-PNJMH,Female,0,Yes,No,1,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,115.4323574593103,6140.85,Yes
5266-PFRQK,Male,0,No,No,49,No,No,No,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.35394008754628,4024.2,No
7627-JKIAZ,Female,0,No,Yes,64,No,Yes,No,No,No internet service,No internet service,No,Yes,No,Two year,Yes,Electronic check,117.81282255275453,1715.15,No
1468-DEFNC,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),23.667413948046992,424.5,Yes
3714-XPXBW,Female,1,Yes,Yes,51,No,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,One year,No,Credit card (automatic),45.790622610651646,2624.25,No
2654-VBVPB,Male,1,No,Yes,36,Yes,No,DSL,No internet service,Yes,Yes,No,No,No internet service,Two year,Yes,Electronic check,92.74705777970456,938.65,Yes
6214-EDAKZ,Female,0,No,Yes,71,No,No phone service,No,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,110.93609497566271,3829.75,Yes
8402-EIVQS,Male,0,Yes,No,26,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),21.14146712050502,639.65,No
7748-UMTRK,Male,0,No,Yes,46,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,18.250934245546265,3801.3,Yes
9752-ZNQUT,Male,1,Yes,Yes,5,No,Yes,DSL,No internet service,No,No,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),44.002384240252894,2044.75,No
9420-LOJKX,Female,0,No,No,59,No,No phone service,Fiber optic,No,No internet service,No,No,Yes,Yes,One year,Yes,Credit card (automatic),103.95425700147192,538.5,No
3249-ZPQRG,Female,0,Yes,No,44,No,No,No,Yes,No,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,95.34888676539411,1952.8,Yes
8967-SZQAS,Female,1,No,No,43,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),52.44788494797013,136.75,No
6615-NGGZJ,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),18.452132066716292,1336.15,No
5077-DXTCG,Male,1,Yes,No,64,Yes,No phone service,No,No internet service,No,No,Yes,No,No,One year,Yes,Mailed check,73.99792696584959,5426.85,No
7426-WEIJX,Female,1,No,Yes,24,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Two year,No,Mailed check,42.164524880820565,3545.35,No
7727-SHVZV,Male,1,No,No,26,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,93.18369731423428,846.8,No
3088-FVYWK,Female,1,No,Yes,6,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),63.10814127045391,966.55,No
7314-OXENN,Female,1,No,No,43,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,86.44949326629055,1033.95,No
4774-HHGGS,Female,0,No,Yes,28,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,One year,No,Mailed check,103.90703740377317,2162.6,Yes
5334-AFQJB,Female,0,No,No,43,No,Yes,No,No,No,No internet service,Yes,No,No,One year,No,Mailed check,72.09385985160958,45.6,No
1796-JANOW,Female,1,No,Yes,35,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,52.013531843193384,4747.65,Yes
3279-DYZQM,Female,1,Yes,Yes,18,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),95.58912637453253,7475.85,Yes
1142-WACZW,Female,0,No,Yes,5,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,One year,Yes,Mailed check,44.90131759700337,587.4,No
8963-MQVYN,Male,0,No,Yes,24,No,No phone service,No,No,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Credit card (automatic),107.84764101869663,347.4,Yes
